eval_loss,eval_model_preparation_time,eval_matthews_correlation,eval_ece,eval_hyper_B_std,eval_hyper_B_mean,eval_runtime,eval_samples_per_second,eval_steps_per_second,epoch
0.7219173908233643,0.0043,0.011347306079658939,0.17919351116237112,0.22575752437114716,-0.0007123334216885269,14.6293,71.295,2.256,0
0.4856410026550293,0.0043,0.40035944326867784,0.05691380811674825,0.23443233966827393,-0.0020999449770897627,17.2542,60.449,1.913,1.0
0.4765528440475464,0.0043,0.5225783911538823,0.0870580780654717,0.2761860489845276,0.0005587932537309825,17.5492,59.433,1.88,2.0
0.5029948949813843,0.0043,0.4973395495279609,0.10705960225510341,0.2929377853870392,-0.00018826343875844032,17.0229,61.27,1.939,3.0
0.4529748857021332,0.0043,0.5633840892174439,0.07615684737180818,0.2973252832889557,-0.0014479244127869606,17.4741,59.688,1.889,4.0
0.432303786277771,0.0043,0.5548273578107759,0.0825958635983051,0.30412450432777405,0.0003948196244891733,17.2098,60.605,1.918,5.0
0.4286734163761139,0.0043,0.5696227147853862,0.09078275671627009,0.31056198477745056,0.0006700136582367122,17.2743,60.379,1.91,6.0
0.5084194540977478,0.0043,0.5779181076197502,0.10068128698738513,0.3163453936576843,0.0008768218685872853,17.4733,59.691,1.889,7.0
0.47668105363845825,0.0043,0.5726999708077573,0.09807114804579675,0.31630900502204895,0.0018923975294455886,17.25,60.464,1.913,8.0
0.5431203246116638,0.0043,0.5624553233571645,0.12012728668699331,0.3179101049900055,0.001998502528294921,17.5333,59.487,1.882,9.0
0.505879282951355,0.0043,0.5803609526755046,0.11037742582972193,0.31578153371810913,0.0018002130091190338,17.2282,60.54,1.915,10.0
0.4805731475353241,0.0043,0.5839395532441031,0.1012742023911481,0.31598177552223206,0.0018153985729441047,17.445,59.788,1.892,11.0
0.5786873698234558,0.0043,0.559827888599451,0.1290918910377663,0.31725013256073,0.0017693806439638138,17.3552,60.097,1.901,12.0
0.5354697704315186,0.0043,0.5912435391119252,0.11330259966370246,0.3108534812927246,0.001663943170569837,17.1908,60.672,1.92,13.0
0.4850972890853882,0.0043,0.6070286836001448,0.10131445912821069,0.30591273307800293,0.0023187340702861547,17.5467,59.442,1.881,14.0
0.6592108011245728,0.0043,0.5727993524738185,0.13549427200940978,0.30780139565467834,0.002077765529975295,17.0267,61.257,1.938,15.0
0.5507640838623047,0.0043,0.5955860617587142,0.1204999667571809,0.30335453152656555,0.002549750730395317,17.5218,59.526,1.883,16.0
0.586757242679596,0.0043,0.5981135922805256,0.12525538738713396,0.30038172006607056,0.002920223167166114,17.2167,60.581,1.917,17.0
0.658622682094574,0.0043,0.5906754216978504,0.13132941745728802,0.2970446050167084,0.0026148846372962,17.334,60.171,1.904,18.0
0.6101787090301514,0.0043,0.5955827154899263,0.125365782732703,0.2933781147003174,0.002509299898520112,17.3002,60.288,1.907,19.0
0.5903496146202087,0.0043,0.6032460132601336,0.1249754398003978,0.2926829755306244,0.0024932476226240396,16.8524,61.89,1.958,20.0
