eval_loss,eval_model_preparation_time,eval_accuracy,eval_ece,eval_classwise_ece,eval_mce,eval_ace,eval_thresholded_ace_01,eval_thresholded_ace_001,eval_thresholded_ace_0001,eval_brier_score,eval_runtime,eval_samples_per_second,eval_steps_per_second,epoch
0.7018560171127319,0.0111,0.4729241877256318,0.07094042008534235,0.07094042008534238,0.07094042008534235,0.0990771756705825,0.061469225085168964,0.061469225085168964,0.061469225085168964,0.5086803634584679,3.2813,84.417,2.743,0
0.6977549195289612,0.0111,0.4729241877256318,0.05662326520100397,0.056623265201004,0.05662326520100397,0.07295313014880847,0.04698876982776696,0.04698876982776696,0.04698876982776696,0.5046014391051906,3.0139,91.907,2.986,1.0
0.7037436962127686,0.0111,0.4729241877256318,0.08370088046208185,0.08370092516556546,0.08370088046208185,0.10944658539355448,0.05618032995974544,0.05618032995974544,0.05618032995974544,0.5105478917465843,3.0556,90.654,2.945,2.0
0.610170304775238,0.0111,0.6750902527075813,0.026769201247700714,0.06424703984269169,0.05156937837600706,0.07214336877265132,0.18560222286179606,0.18560222286179606,0.18560222286179606,0.42033383547303094,3.0226,91.642,2.978,3.0
0.6488484144210815,0.0111,0.6931407942238267,0.14418964588254798,0.17261714365884714,0.3327922423680623,0.13610399823756855,0.3359151587011259,0.3359151587011259,0.3359151587011259,0.439824791540248,3.0345,91.284,2.966,4.0
0.5398938655853271,0.0111,0.7653429602888087,0.06827960849238647,0.09162679225179476,0.11042329506440596,0.10319724259393741,0.24000395716129105,0.25118037563368734,0.25118037563368734,0.35388161296026327,3.0537,90.709,2.947,5.0
0.515924870967865,0.0111,0.7364620938628159,0.05473382851707374,0.10011380597518671,0.2665023688347109,0.0611889211709749,0.3059854370965818,0.3110193467500624,0.3110193467500624,0.3429847491694573,3.0434,91.016,2.957,6.0
0.6581652164459229,0.0111,0.7292418772563177,0.1545862041225502,0.17609587813381256,0.3642447707129688,0.15450017030488714,0.368927743110504,0.37463344077811667,0.37463344077811667,0.4069976281504526,3.0326,91.341,2.968,7.0
0.5738325715065002,0.0111,0.7509025270758123,0.10831513280042245,0.12613981395341214,0.14809057687191252,0.10831515453352396,0.33038097321434234,0.3429586930378653,0.3429586930378653,0.36016347197776205,3.0323,91.35,2.968,8.0
0.6304166913032532,0.0111,0.7617328519855595,0.12284641812424366,0.12840119768135813,0.16728042364120488,0.12030575098974182,0.34624285959452394,0.3583837753794125,0.3690048529130208,0.36726835520539536,3.0506,90.803,2.95,9.0
0.5489859580993652,0.0111,0.7725631768953068,0.0948204740290177,0.10704462573147423,0.1677802902347637,0.09603210670422993,0.30735874806191316,0.3206832930714645,0.3206832930714645,0.34780183324622765,3.0491,90.846,2.952,10.0
0.72158282995224,0.0111,0.7472924187725631,0.1599647422129497,0.1864530166732114,0.4692388436068659,0.15369762109074786,0.3940982691105862,0.4101023579054201,0.4099644761965846,0.39555860757098443,3.0431,91.025,2.957,11.0
0.6751937866210938,0.0111,0.7833935018050542,0.14515967941456326,0.14515967318781442,0.2452972688172993,0.14296193092738682,0.3699948892592062,0.391591221145576,0.39221537263708606,0.3609639908043482,3.0468,90.916,2.954,12.0
0.7605764865875244,0.0111,0.7689530685920578,0.15866567662476633,0.1646765219804155,0.2755524841221896,0.15882097125483763,0.3878130037784219,0.38383623991691895,0.41025022193566507,0.36351251383243044,3.088,89.703,2.915,13.0
1.1238903999328613,0.0111,0.7003610108303249,0.24866873671431838,0.2560792963561814,0.4462750752766927,0.24104302562100793,0.463083828734113,0.45356559866507146,0.4730509297604679,0.49619350397142664,3.0817,89.884,2.92,14.0
0.9130144715309143,0.0111,0.7689530685920578,0.1862611966442976,0.1932178612273953,0.3931451161702474,0.1784203295673274,0.4556478848394293,0.46254612383072763,0.46137121290246474,0.4043892124356885,3.0836,89.831,2.919,15.0
1.1107265949249268,0.0111,0.7545126353790613,0.21924651766511938,0.22369085869916613,0.39534519910812377,0.19827531756907163,0.44262457137536615,0.45897149454812974,0.4555575102811469,0.45178833106649396,3.0547,90.68,2.946,16.0
0.8663504123687744,0.0111,0.7689530685920578,0.16356565590799935,0.16522990002058152,0.23169543345769245,0.1635656561231785,0.3793916186482846,0.3952777198698225,0.40036806810238673,0.3741967801448749,3.0748,90.087,2.927,17.0
